"code","temp2007"
"USC00010160",249.219178082192
"USC00010178",317.130434782609
"USC00010252",265.939393939394
"USC00010260",232.443835616438
"USC00010369",251.972727272727
"USC00010390",237.043835616438
"USC00010402",257.858333333333
"USC00010425",253.951851851852
"USC00010505",246.575342465753
"USC00010583",257.385674931129
"USC00010655",240.747747747748
"USC00010764",249.085399449036
"USC00010768",219.418181818182
"USC00011080",261.323287671233
"USC00011084",261.074585635359
"USC00011099",230.9375
"USC00011490",244.197278911565
"USC00011566",262.430555555556
"USC00011620",258.498614958449
"USC00011694",245.641873278237
"USC00011803",247.180821917808
"USC00012096",230.876712328767
"USC00012172",242.982954545455
"USC00012209",229.735795454545
"USC00012245",249.953168044077
"USC00012350",280.75
"USC00012675",266.062962962963
"USC00012730",283.859756097561
"USC00012758",254.742465753425
"USC00012813",264.016483516484
"USC00012883",260.429003021148
"USC00013043",234.305555555556
"USC00013154",262.58940397351
"USC00013160",250.31843575419
"USC00013251",264.022038567493
"USC00013511",258.065753424658
"USC00013519",248.766483516484
"USC00013573",230.104109589041
"USC00013575",233.304109589041
"USC00013620",237.545961002786
"USC00013645",250.594520547945
"USC00013655",241.412844036697
"USC00013761",258.307479224377
"USC00013775",232.945205479452
"USC00013781",250.512396694215
"USC00013816",245.266475644699
"USC00014193",254.375706214689
"USC00014226",249.284507042254
"USC00014502",245.8
"USC00014798",256.951951951952
"USC00015121",251.734246575342
"USC00015439",261.819018404908
"USC00015553",263.365384615385
"USC00015635",267.583941605839
"USC00015752",245.872131147541
"USC00016000",261.120879120879
"USC00016121",245.063241106719
"USC00016129",243.849162011173
"USC00016196",235.31955922865
"USC00016478",251.309589041096
"USC00016643",190.758620689655
"USC00016988",258.882191780822
"USC00017020",244.964383561644
"USC00017025",261.610932475884
"USC00017131",237.465753424658
"USC00017157",252.571865443425
"USC00017207",223.016483516484
"USC00017304",241.350828729282
"USC00017366",253.18904109589
"USC00017999",245.046703296703
"USC00018024",245.810198300283
"USC00018178",243.956268221574
"USC00018209",244.569732937685
"USC00018323",238.825174825175
"USC00018380",262.410256410256
"USC00018438",242.725373134328
"USC00018469",225.934246575342
"USC00018517",266.165254237288
"USC00018812",154.290322580645
"USC00018859",251.045070422535
"USC00018867",271.247967479675
"USC00018998",232.682191780822
"USC00020060",288.52427184466
"USC00020080",307.897959183673
"USC00020100",312.710306406685
"USC00020159",164.097493036212
"USC00020287",280.290102389078
"USC00020288",304.551724137931
"USC00020404",311.520547945205
"USC00020586",244.222535211268
"USC00020632",320.810344827586
"USC00020670",250.627218934911
"USC00020672",293.632768361582
"USC00020678",166.580821917808
"USC00020683",252.509433962264
"USC00020750",176.544444444444
"USC00020775",226.840659340659
"USC00020808",168.846473029046
"USC00020871",174.385041551247
"USC00020949",307.281690140845
"USC00020958",267.25641025641
"USC00021001",159.556451612903
"USC00021050",326.734806629834
"USC00021231",215.519736842105
"USC00021248",201.709589041096
"USC00021282",288.191135734072
"USC00021306",312.490250696379
"USC00021314",308.961002785515
"USC00021330",269.613138686131
"USC00021353",292.748587570621
"USC00021357",309.53112033195
"USC00021514",298.366666666667
"USC00021654",229.925414364641
"USC00021664",191.741935483871
"USC00021849",268.617563739377
"USC00021920",221.31419939577
"USC00022109",250.85595567867
"USC00022140",236.005917159763
"USC00022434",334.5
"USC00022527",224.368131868132
"USC00022659",269.396666666667
"USC00022754",265.525373134328
"USC00022782",305.955089820359
"USC00022790",315.311475409836
"USC00023009",168.65889212828
"USC00023027",303.761363636364
"USC00023110",246.855319148936
"USC00023150",271.964809384164
"USC00023160",180.13698630137
"USC00023190",301.663663663664
"USC00023250",223.320547945205
"USC00023303",178.738095238095
"USC00023393",326.280555555556
"USC00023500",265.243835616438
"USC00023596",196.881868131868
"USC00023668",285.310249307479
"USC00023683",153.936288088643
"USC00023828",153.705382436261
"USC00023961",180.008982035928
"USC00024089",224.117088607595
"USC00024453",214.876033057851
"USC00024586",195.973684210526
"USC00024675",175.241379310345
"USC00024702",298.052054794521
"USC00024761",304.627167630058
"USC00024829",315.576923076923
"USC00024849",246.442307692308
"USC00024977",301.33698630137
"USC00025129",196.697452229299
"USC00025270",330.476047904192
"USC00025412",168.520547945205
"USC00025426",262.65625
"USC00025512",274.85549132948
"USC00025635",278.274238227147
"USC00025665",216.98976109215
"USC00025700",286.86511627907
"USC00025780",176.517808219178
"USC00025825",224.307479224377
"USC00025924",257.980263157895
"USC00026037",226.717261904762
"USC00026119",232.40395480226
"USC00026132",301.437853107345
"USC00026180",217.495890410959
"USC00026190",220.753462603878
"USC00026194",312.650887573964
"USC00026242",238.516129032258
"USC00026250",318.333333333333
"USC00026353",250.145833333333
"USC00026468",223.637362637363
"USC00026471",282.906336088154
"USC00026513",308.97213622291
"USC00026601",187.011331444759
"USC00026603",275.069252077562
"USC00026616",230.612359550562
"USC00026653",237.875816993464
"USC00026716",222.21511627907
"USC00026796",218.684931506849
"USC00026840",274.432432432432
"USC00026865",310.011019283747
"USC00027281",281.822535211268
"USC00027370",332.986111111111
"USC00027390",275.441441441441
