"code","temp2002"
"USC00010063",206.472491909385
"USC00010160",231.523121387283
"USC00010178",228.412935323383
"USC00010252",256.074193548387
"USC00010369",220.753894080997
"USC00010390",218.607142857143
"USC00010402",267.722772277228
"USC00010425",239.590659340659
"USC00010505",233.638356164384
"USC00010583",248.743732590529
"USC00010655",224.249315068493
"USC00010764",247.698630136986
"USC00011080",250.423076923077
"USC00011084",253.077142857143
"USC00011099",220.804281345566
"USC00011189",252.438356164384
"USC00011490",212
"USC00011566",254.638418079096
"USC00011620",253.739010989011
"USC00011694",231.484848484848
"USC00011725",244.881868131868
"USC00011803",239.508241758242
"USC00012096",215.608815426997
"USC00012172",245.834254143646
"USC00012209",219.35736677116
"USC00012245",239.225895316804
"USC00012675",246.961111111111
"USC00012730",252.1
"USC00012758",248.29476584022
"USC00012813",254.18904109589
"USC00012883",233.717808219178
"USC00013043",224.724832214765
"USC00013154",229.404958677686
"USC00013160",234.125
"USC00013251",258.629120879121
"USC00013511",243.531506849315
"USC00013519",243.412087912088
"USC00013573",220.109589041096
"USC00013575",208.438066465257
"USC00013620",217.322222222222
"USC00013645",235.164383561644
"USC00013761",254.116809116809
"USC00013775",221.490410958904
"USC00013816",248.363896848138
"USC00014193",249.173553719008
"USC00014226",226.350828729282
"USC00014502",236.645604395604
"USC00014798",237.029801324503
"USC00015121",238.953424657534
"USC00015439",226.327814569536
"USC00015553",241.416666666667
"USC00015635",228.107142857143
"USC00015752",215.320547945205
"USC00016121",228.225925925926
"USC00016129",249.914965986395
"USC00016478",233.490358126722
"USC00016643",235.769230769231
"USC00016988",273.025362318841
"USC00017020",231.509589041096
"USC00017025",251.720461095101
"USC00017131",220.142465753425
"USC00017157",235.565826330532
"USC00017207",209.98904109589
"USC00017304",225.534818941504
"USC00017366",241.304225352113
"USC00017955",182.350427350427
"USC00017999",233.353424657534
"USC00018024",228.150837988827
"USC00018178",245.419178082192
"USC00018209",225.89111747851
"USC00018323",244.505494505495
"USC00018380",248.89010989011
"USC00018438",239.468493150685
"USC00018469",211.380821917808
"USC00018517",235.712328767123
"USC00018862",244.615942028986
"USC00018867",265.241379310345
"USC00018998",228.119760479042
"USC00020060",240.801724137931
"USC00020080",304.525896414343
"USC00020100",316.276712328767
"USC00020159",168.808988764045
"USC00020287",285.296187683284
"USC00020288",301.955801104972
"USC00020404",325.463815789474
"USC00020586",244.459154929577
"USC00020632",322.805714285714
"USC00020670",291.141379310345
"USC00020672",286.545706371191
"USC00020678",169.430136986301
"USC00020683",278.013888888889
"USC00020750",174.079510703364
"USC00020775",228.608219178082
"USC00020808",212.019178082192
"USC00020871",197.984962406015
"USC00020949",308.906849315068
"USC00020958",267
"USC00021001",159.174846625767
"USC00021026",318.429752066116
"USC00021050",323.039548022599
"USC00021231",248.730994152047
"USC00021248",213.848901098901
"USC00021282",283.223463687151
"USC00021306",308.224657534247
"USC00021314",314.604395604396
"USC00021330",287.780626780627
"USC00021353",303.480337078652
"USC00021514",299.53869047619
"USC00021614",287.972602739726
"USC00021654",239.646341463415
"USC00021664",238.671232876712
"USC00021849",273.607142857143
"USC00021920",208.123287671233
"USC00022109",254.484679665738
"USC00022140",240.56338028169
"USC00022434",277.625
"USC00022527",221.013736263736
"USC00022659",276.291666666667
"USC00022754",273.032876712329
"USC00022782",305.607843137255
"USC00022790",310.884498480243
"USC00022807",343.246710526316
"USC00023009",172.108033240997
"USC00023027",264.036363636364
"USC00023110",244.731060606061
"USC00023150",273.554929577465
"USC00023160",283.769230769231
"USC00023190",300.766197183099
"USC00023303",193.004484304933
"USC00023393",326.626062322946
"USC00023500",254.224657534247
"USC00023505",240.367272727273
"USC00023596",186.813186813187
"USC00023668",292.038781163435
"USC00023683",153.259701492537
"USC00023828",176.327338129496
"USC00023961",193.686507936508
"USC00024089",219.789473684211
"USC00024453",215.760989010989
"USC00024586",226.213740458015
"USC00024675",193.650837988827
"USC00024702",296.904109589041
"USC00024761",317.987577639752
"USC00024829",315.983561643836
"USC00024849",261.758904109589
"USC00025129",183.892156862745
"USC00025270",314.857534246575
"USC00025412",171.471232876712
"USC00025426",260.054455445545
"USC00025512",273.228169014085
"USC00025635",281.561983471074
"USC00025665",201.870879120879
"USC00025700",307.484848484848
"USC00025780",179.528358208955
"USC00025924",274.652054794521
"USC00026037",240.749174917492
"USC00026119",232.545205479452
"USC00026132",305.921348314607
"USC00026180",216.767123287671
"USC00026190",109.125
"USC00026250",316.502092050209
"USC00026353",255.593406593407
"USC00026468",219.895604395604
"USC00026471",279.980555555556
"USC00026513",308.466850828729
"USC00026601",181.731638418079
"USC00026603",299.0125
"USC00026616",220.626436781609
"USC00026653",233.850828729282
"USC00026716",223.165289256198
"USC00026796",220.347945205479
"USC00026840",288.04748603352
"USC00026865",305.906593406593
"USC00027281",288.406593406593
"USC00027370",317.198312236287
"USC00027390",281.835616438356
"USC00027435",215.926136363636
"USC00027480",284.802197802198
"USC00027488",215.257053291536
"USC00027560",276.885793871866
"USC00027593",252.941828254848
"USC00027619",267.668674698795
"USC00027625",289.351145038168
"USC00027708",253.795580110497
"USC00027716",229.035812672176
"USC00027726",306.102310231023
"USC00027855",211.063829787234
"USC00027880",255.194520547945
"USC00028012",216.852054794521
"USC00028112",291.934246575342
"USC00028162",194.033519553073
"USC00028214",306.470752089137
"USC00028329",178.660273972603
"USC00028348",275.762430939227
"USC00028396",321.03305785124
"USC00028468",215.39405204461
"USC00028499",313.174418604651
"USC00028516",298.324503311258
"USC00028619",259.738028169014
"USC00028792",258.475409836066
"USC00028795",298.845272206304
