"code","temp2006"
"USC00010063",188.527777777778
"USC00010160",246.671232876712
"USC00010178",274.735042735043
"USC00010252",271.112328767123
"USC00010260",225.756164383562
"USC00010369",238.655063291139
"USC00010390",234.32967032967
"USC00010402",265.273480662983
"USC00010425",247.90447761194
"USC00010505",245.471074380165
"USC00010583",258.247933884298
"USC00010655",238.156164383562
"USC00010764",240.221556886228
"USC00010768",235.347079037801
"USC00011080",265.213483146067
"USC00011084",275.561983471074
"USC00011099",221.21511627907
"USC00011490",233.681440443213
"USC00011566",266.663716814159
"USC00011620",265.137362637363
"USC00011694",250.958083832335
"USC00011725",264.714801444043
"USC00011803",247.802739726027
"USC00012096",225.618784530387
"USC00012172",248.210526315789
"USC00012209",224.125748502994
"USC00012245",249.110192837466
"USC00012350",271.641975308642
"USC00012675",286.547169811321
"USC00012730",249.132653061224
"USC00012758",259.827397260274
"USC00012813",264.328767123288
"USC00012883",247.767584097859
"USC00013043",235.006042296073
"USC00013154",237.367346938776
"USC00013160",252.035714285714
"USC00013251",265.627777777778
"USC00013511",254.775342465753
"USC00013519",253.98904109589
"USC00013573",225.452054794521
"USC00013575",229.182320441989
"USC00013620",231.464589235127
"USC00013645",247.402739726027
"USC00013655",238.093150684932
"USC00013761",261.546478873239
"USC00013775",228.101369863014
"USC00013781",246.893150684931
"USC00013816",247.571022727273
"USC00014193",260.466850828729
"USC00014226",242.727011494253
"USC00014502",242.742465753425
"USC00014798",232.748148148148
"USC00015121",254.994520547945
"USC00015439",252
"USC00015553",270.654654654655
"USC00015635",162.709677419355
"USC00015752",258.139344262295
"USC00016000",258.408088235294
"USC00016121",240.674528301887
"USC00016129",237.669172932331
"USC00016196",231.945205479452
"USC00016478",244.512328767123
"USC00016643",247.641095890411
"USC00016988",260.413407821229
"USC00017020",243.671232876712
"USC00017025",248.393258426966
"USC00017131",230.698630136986
"USC00017157",249.035087719298
"USC00017207",219.326815642458
"USC00017304",238.760445682451
"USC00017366",253.78904109589
"USC00017999",250.011869436202
"USC00018024",240.397260273973
"USC00018178",253.8
"USC00018209",248.201101928375
"USC00018323",256.041095890411
"USC00018380",254.567656765677
"USC00018438",249.148351648352
"USC00018469",219.347945205479
"USC00018517",247.32905982906
"USC00018692",245.131687242798
"USC00018859",252.226837060703
"USC00018867",263.315789473684
"USC00018998",219.417582417582
"USC00020060",293.426470588235
"USC00020080",297.267441860465
"USC00020100",313.211538461538
"USC00020159",166.34670487106
"USC00020287",288.376436781609
"USC00020288",301.452247191011
"USC00020404",312.706043956044
"USC00020586",248.976945244957
"USC00020632",320.945454545455
"USC00020670",268.851540616246
"USC00020672",287.994236311239
"USC00020678",163.052054794521
"USC00020683",284.28313253012
"USC00020750",172.241573033708
"USC00020775",231.077348066298
"USC00020808",200.709580838323
"USC00020871",173.972602739726
