"code","prec1993"
"USC00010008",33.3424657534247
"USC00010063",39.0886426592798
"USC00010140",32.5917808219178
"USC00010160",31.6328767123288
"USC00010178",34.2171428571429
"USC00010184",34.4
"USC00010252",39.9205479452055
"USC00010369",33.013698630137
"USC00010390",34.6
"USC00010402",44.186301369863
"USC00010430",31.3927392739274
"USC00010440",33.7774725274725
"USC00010505",34.772602739726
"USC00010583",39.158904109589
"USC00010655",34.9095890410959
"USC00010764",34.3324175824176
"USC00010957",39.9885057471264
"USC00011080",45.9287671232877
"USC00011084",48.9463276836158
"USC00011099",35.8527777777778
"USC00011143",30.4259818731118
"USC00011225",26.1136363636364
"USC00011288",27.5915032679739
"USC00011301",41.2219178082192
"USC00011324",31.6620879120879
"USC00011377",35.2522255192878
"USC00011566",48.7723342939481
"USC00011620",29.3150684931507
"USC00011690",40.2164383561644
"USC00011694",34.560773480663
"USC00011725",37.6049723756906
"USC00011803",49.7260273972603
"USC00011810",31.8958904109589
"USC00012124",31.441095890411
"USC00012172",40.8438356164384
"USC00012245",37.0493150684932
"USC00012577",45.4849397590361
"USC00012632",30.6684931506849
"USC00012675",36.4602739726027
"USC00012730",31.3732590529248
"USC00012758",37.9479452054794
"USC00012813",44.0931506849315
"USC00012883",33.4794520547945
"USC00013105",88.5424836601307
"USC00013160",36.0904109589041
"USC00013251",32.4465753424658
"USC00013271",35.1086142322097
"USC00013511",39.4587912087912
"USC00013519",37.5041095890411
"USC00013573",34.4373177842566
"USC00013620",38.1510989010989
"USC00013645",37.8876712328767
"USC00013655",31.6602739726027
"USC00013761",34.3489010989011
"USC00013775",30.5205479452055
"USC00013816",33.2742382271468
"USC00013842",30.0858725761773
"USC00013899",38.7698630136986
"USC00013930",33.2301369863014
"USC00014080",30.3534246575342
"USC00014193",99.0070422535211
"USC00014209",30.8953168044077
"USC00014226",33.7150684931507
"USC00014274",34.3013698630137
"USC00014431",38.7780821917808
"USC00014619",32.3786764705882
"USC00014798",31.9686520376176
"USC00014866",43.0645161290323
"USC00015112",36.0221606648199
"USC00015121",32.6520547945205
"USC00015420",38.0137362637363
"USC00015435",33.6626865671642
"USC00015439",31.4082191780822
"USC00015465",57.5806451612903
"USC00015635",34.6712328767123
"USC00015658",34.6739726027397
"USC00016000",36.5479452054795
"USC00016121",31.8618784530387
"USC00016129",17.2631578947368
"USC00016246",28.4630136986301
"USC00016334",42.9260273972603
"USC00016362",34.7561643835616
"USC00016436",39.0057636887608
"USC00016478",28.0657534246575
"USC00016508",31.0520547945205
"USC00016847",34.2219178082192
"USC00016988",40.0275482093664
"USC00017025",88.6666666666667
"USC00017131",39.3305555555556
"USC00017157",31.1416666666667
"USC00017207",28.4849315068493
"USC00017304",29.8712328767123
"USC00017366",32.7808219178082
"USC00017947",35.3493975903614
"USC00017955",36.564738292011
"USC00017999",31.3123287671233
"USC00018024",33.0357142857143
"USC00018038",30.4986301369863
"USC00018178",37.2027397260274
"USC00018209",34.2333333333333
"USC00018323",34.7123287671233
"USC00018385",31.9534246575342
"USC00018438",35.3095890410959
"USC00018446",28.0054945054945
"USC00018469",30.1561643835616
"USC00018517",34.3178082191781
"USC00018637",37.3055555555556
"USC00018648",28.0788643533123
"USC00018653",26.2633744855967
"USC00018673",34.2191780821918
"USC00018755",48.2857142857143
"USC00018809",37.9780821917808
"USC00018859",32.4368131868132
"USC00018867",42.4465753424658
"USC00018998",36.8
"USC00020060",6.9635761589404
"USC00020080",3.45454545454545
"USC00020100",9.02739726027397
"USC00020159",13.1873198847262
"USC00020174",16.7190082644628
"USC00020287",13.9691011235955
"USC00020288",16.0082191780822
"USC00020380",19.3616438356164
"USC00020487",10.4313186813187
"USC00020498",11.9315068493151
"USC00020586",19.1369863013699
"USC00020632",19.013698630137
"USC00020670",12.4695652173913
"USC00020672",13.25
"USC00020683",15.8908450704225
"USC00020750",11.5835616438356
"USC00020773",15.010989010989
