"code","prec1997"
"USC00010008",41.1988950276243
"USC00010063",50.5467032967033
"USC00010140",43.3212290502793
"USC00010160",47.1497005988024
"USC00010178",41.7658402203857
"USC00010184",37.4116022099448
"USC00010252",46.1593406593407
"USC00010369",46.2
"USC00010390",43.5945205479452
"USC00010402",45.2054794520548
"USC00010425",43.7917808219178
"USC00010440",38.5961538461538
"USC00010505",45.8904109589041
"USC00010583",57.8767123287671
"USC00010616",57.9179810725552
"USC00010655",38.6904109589041
"USC00010764",45.2876712328767
"USC00010823",42.2
"USC00010957",45.3616438356164
"USC00011080",45.1753424657534
"USC00011084",42.1036414565826
"USC00011099",46.3150289017341
"USC00011143",46.1135734072022
"USC00011178",43.5013698630137
"USC00011225",47.38
"USC00011288",43.8512396694215
"USC00011301",45.4093406593407
"USC00011324",37.7479452054795
"USC00011377",44.4971590909091
"USC00011566",56.0359477124183
"USC00011620",40.1671232876712
"USC00011690",47.4821917808219
"USC00011694",38.6071428571429
"USC00011725",43.2367688022284
"USC00011803",59.7225274725275
"USC00011810",39.8958904109589
"USC00012096",51.4931129476584
"USC00012124",36.8246575342466
"USC00012172",64.6972222222222
"USC00012245",42.2383561643836
"USC00012577",35.8328267477204
"USC00012632",42.7493112947658
"USC00012675",39.8520547945205
"USC00012730",46.8743016759777
"USC00012758",42.0219178082192
"USC00012813",60.9309392265193
"USC00012883",36.9917808219178
"USC00013105",153.0625
"USC00013154",46.9098591549296
"USC00013160",43.6637426900585
"USC00013251",48.8876712328767
"USC00013271",43.1068493150685
"USC00013511",44.2
"USC00013519",43.6383561643836
"USC00013573",40.8429752066116
"USC00013575",42.2493074792244
"USC00013620",51.09375
"USC00013645",46.1643835616438
"USC00013655",43.7154696132597
"USC00013761",42.7215568862275
"USC00013775",42.2109589041096
"USC00013816",48.8452722063037
"USC00013842",47.5271084337349
"USC00013899",49.6328767123288
"USC00013930",38.3671232876712
"USC00014080",43.5643835616438
"USC00014193",48.0059880239521
"USC00014209",38.6958904109589
"USC00014226",47.9917808219178
"USC00014274",43.2746268656716
"USC00014502",41.8027397260274
"USC00014619",43.7050147492625
"USC00014798",37.6779026217228
"USC00015112",38.1972602739726
"USC00015121",48.1698630136986
"USC00015420",40.2986301369863
"USC00015435",40.1815561959654
"USC00015439",43.0767123287671
"USC00015537",44.9698630136986
"USC00015539",57.804979253112
"USC00015547",35.3287671232877
"USC00015635",50.3698630136986
"USC00015658",44.1988950276243
"USC00016000",48.456043956044
"USC00016121",50.7790368271955
"USC00016129",42.9693593314763
"USC00016246",46.2739726027397
"USC00016334",45.6756756756757
"USC00016362",39.5158501440922
"USC00016436",47.386301369863
"USC00016478",44.9095890410959
"USC00016508",37.7664835164835
"USC00016847",42.9397260273973
"USC00016988",50.3013698630137
"USC00017131",57.8171428571429
"USC00017157",47.8567493112948
"USC00017207",45.2109589041096
"USC00017304",47.2438356164384
"USC00017326",37.8027397260274
"USC00017366",38.0419161676647
"USC00017947",51.6126373626374
"USC00017955",41.986301369863
"USC00017999",40.6904109589041
"USC00018024",40.6510989010989
"USC00018038",39.689552238806
"USC00018178",47.1397260273973
"USC00018209",39.3028571428571
"USC00018323",40.3795013850416
"USC00018380",50.9750692520776
"USC00018385",39.3041095890411
"USC00018438",43.8109589041096
"USC00018446",40.8109589041096
"USC00018469",41.1315068493151
"USC00018517",42.2356164383562
"USC00018637",42.7285318559557
"USC00018653",42.2176308539945
"USC00018673",45.467032967033
"USC00018809",41.3287671232877
"USC00018859",40.3260273972603
"USC00018867",50.972602739726
"USC00018998",44.8736263736264
"USC00020060",1.63787375415282
"USC00020080",2.16060606060606
"USC00020100",5.56164383561644
"USC00020159",15.8388888888889
"USC00020174",15.8219178082192
"USC00020287",5.89041095890411
"USC00020288",7.25479452054795
"USC00020380",10.7972602739726
"USC00020487",8.79178082191781
"USC00020498",5.80838323353293
"USC00020586",13.0775623268698
"USC00020632",6.51183431952663
"USC00020670",16.080229226361
"USC00020672",4.62057877813505
"USC00020683",9.60606060606061
"USC00020750",11.3474576271186
"USC00020773",5.86046511627907
"USC00020775",16.3815789473684
"USC00020808",13.6825396825397
"USC00020871",9.61607142857143
"USC00020949",5.26301369863014
"USC00020958",8.67307692307692
"USC00021001",22.7865168539326
"USC00021050",3.11232876712329
"USC00021231",12.7972602739726
"USC00021248",9.66575342465753
"USC00021282",3.44875346260388
"USC00021306",5.6355421686747
"USC00021314",5.16712328767123
"USC00021330",9.46575342465753
"USC00021353",0.47887323943662
"USC00021514",7.09580838323353
"USC00021574",8.33444816053512
"USC00021614",12.7698630136986
"USC00021654",8.43034055727554
"USC00021664",15.8756906077348
"USC00021920",10.1593406593407
"USC00022109",13.9534246575342
"USC00022140",13.8739726027397
"USC00022434",4.41042345276873
"USC00022754",11.0219178082192
"USC00022790",2.8986301369863
"USC00022807",5.30128205128205
"USC00023009",17.7403314917127
"USC00023027",5.6953642384106
"USC00023150",5.90909090909091
"USC00023160",23.0909090909091
"USC00023190",5.61917808219178
"USC00023303",4.02848101265823
"USC00023393",3.60714285714286
"USC00023448",11.2931506849315
"USC00023505",8.13855421686747
"USC00023596",18.7111111111111
"USC00023668",6.89315068493151
"USC00023683",15.3653846153846
"USC00023828",23.3551136363636
"USC00023961",10.390092879257
"USC00024053",10.0986301369863
"USC00024089",7.24109589041096
"USC00024182",6.17964071856287
"USC00024391",14.7753424657534
"USC00024453",12.5561643835616
"USC00024590",6.1191135734072
"USC00024675",16.2625698324022
"USC00024702",6.16164383561644
"USC00024761",2.92105263157895
"USC00024829",4.11506849315068
"USC00024977",4.16666666666667
"USC00025129",3.73089700996678
"USC00025270",4.46301369863014
"USC00025412",17.9150684931507
"USC00025418",6.68508287292818
"USC00025426",4.50148367952522
"USC00025467",4.2986301369863
"USC00025512",10.6694677871148
"USC00025635",12.6379821958457
"USC00025665",4.96048632218845
"USC00025700",8.5819209039548
"USC00025780",18.7371428571429
"USC00025924",10.3369863013699
"USC00026037",21.627397260274
"USC00026119",16.7534246575342
"USC00026132",7.35068493150685
"USC00026180",6.90659340659341
