"code","prec1992"
"USC00010008",41.8934426229508
"USC00010063",33.2436974789916
"USC00010140",38.0306406685237
"USC00010160",45.0163934426229
"USC00010178",36.414364640884
"USC00010184",31.2486338797814
"USC00010252",43.2896174863388
"USC00010369",50.2431693989071
"USC00010390",33.0686813186813
"USC00010402",50.2704918032787
"USC00010430",37.0093896713615
"USC00010440",39.6363636363636
"USC00010505",37.6693989071038
"USC00010583",55.8469945355191
"USC00010616",48.8757763975155
"USC00010655",36.8770491803279
"USC00010764",36.0630136986301
"USC00010957",38.813056379822
"USC00011080",47.6912568306011
"USC00011084",44.8659217877095
"USC00011099",41.6703296703297
"USC00011143",32.724043715847
"USC00011225",38.7896253602305
"USC00011301",46.7568306010929
"USC00011324",39.5901639344262
"USC00011377",39.6477272727273
"USC00011566",48.4668674698795
"USC00011620",35.8626373626374
"USC00011690",40.2322404371585
"USC00011694",42.2630136986301
"USC00011725",42.9035812672176
"USC00011803",50.9945355191257
"USC00011810",38.3715846994535
"USC00012124",41.2404371584699
"USC00012172",46.7976190476191
"USC00012245",41.4380165289256
"USC00012577",48.4289617486339
"USC00012632",36.5369863013699
"USC00012675",51.6366120218579
"USC00012730",40.2974504249292
"USC00012758",48.6092896174863
"USC00012813",46.7131147540984
"USC00012840",26.2692307692308
"USC00012883",34.7185792349727
"USC00013105",85.36
"USC00013154",44.3980263157895
"USC00013160",34.2213114754098
"USC00013251",47.4754098360656
"USC00013271",54.4863387978142
"USC00013430",33.9672131147541
"USC00013511",37.7131147540984
"USC00013519",51.1256830601093
"USC00013573",35.3463855421687
"USC00013620",40.3185595567867
"USC00013645",29.3333333333333
"USC00013655",37.4972677595628
"USC00013761",44.6311475409836
"USC00013775",46.9644808743169
"USC00013816",48.1735537190083
"USC00013842",40.9031339031339
"USC00013899",32.292349726776
"USC00013930",34.2267759562842
"USC00014080",42.0765027322404
"USC00014193",87.7924528301887
"USC00014209",46.292349726776
"USC00014226",40.5534246575342
"USC00014274",39.9153005464481
"USC00014306",35.6584699453552
"USC00014431",50.6174863387978
"USC00014603",29.7518248175182
"USC00014798",37.3159420289855
"USC00014866",32.1420765027322
"USC00015112",38.3581267217631
"USC00015121",37.1748633879781
"USC00015140",36.8786764705882
"USC00015420",40.8306010928962
"USC00015435",29.2513661202186
"USC00015439",41.8387978142077
"USC00015465",39.8661202185792
"USC00015635",34.5874316939891
"USC00015658",39.4180327868852
"USC00016000",43.9890710382514
"USC00016121",38.5893854748603
"USC00016129",32.0108695652174
"USC00016246",37.1366120218579
"USC00016334",39.7677595628415
"USC00016362",34.4583333333333
"USC00016436",50.1274787535411
"USC00016478",35.9125683060109
"USC00016508",38.3369863013699
"USC00016847",37.9147540983607
"USC00016988",48.4710743801653
"USC00017020",42.7218543046358
"USC00017025",40.9401993355482
"USC00017131",36.8957746478873
"USC00017157",40.0358126721763
"USC00017207",37.5690607734807
"USC00017282",32.3846153846154
"USC00017304",37.9836065573771
"USC00017366",31.6746268656716
"USC00017947",32.5606060606061
"USC00017955",38.2290909090909
"USC00017999",39.0109289617486
"USC00018024",42.5702479338843
"USC00018038",41.172131147541
"USC00018178",48.6356164383562
