"code","temp1994"
"USC00010160",231.161643835616
"USC00010178",230.783933518006
"USC00010252",251.155367231638
"USC00010369",220.46301369863
"USC00010390",198.277472527473
"USC00010402",245.750684931507
"USC00010430",229.635820895522
"USC00010505",234.715068493151
"USC00010583",246.065934065934
"USC00010655",218.216438356164
"USC00010764",240.413698630137
"USC00011080",257.978082191781
"USC00011084",251.343406593407
"USC00011099",214.690607734807
"USC00011301",244.276712328767
"USC00011324",235.805013927577
"USC00011566",241.605797101449
"USC00011620",245.101369863014
"USC00011694",228.794520547945
"USC00011725",236.857534246575
"USC00011803",239.761643835616
"USC00012096",135.548387096774
"USC00012172",235.548209366391
"USC00012245",241.843835616438
"USC00012675",239.680790960452
"USC00012730",239.287790697674
"USC00012758",234.756164383562
"USC00012813",250.761643835616
"USC00012883",232.638121546961
"USC00013105",255.9375
"USC00013154",245.943708609272
"USC00013160",232.035616438356
"USC00013251",241.213698630137
"USC00013511",246.734246575342
"USC00013519",251.876712328767
"USC00013573",229.54328358209
"USC00013620",181.235849056604
"USC00013645",229.095890410959
"USC00013761",248.143250688705
"USC00013775",221.716253443526
"USC00013816",234.68156424581
"USC00014193",254.159779614325
"USC00014226",224.068493150685
"USC00014502",255.245283018868
"USC00014798",236.060171919771
"USC00015121",233.167123287671
"USC00015439",238.038888888889
"USC00015635",224.030136986301
"USC00016121",215.917808219178
"USC00016478",231.849315068493
"USC00016988",241.849582172702
"USC00017131",214.696132596685
"USC00017157",225.160220994475
"USC00017207",206.242424242424
"USC00017304",222.010989010989
"USC00017366",242.452054794521
"USC00017955",232.38904109589
"USC00017999",240.383561643836
"USC00018024",250.712686567164
"USC00018178",240.054794520548
"USC00018209",232.980662983425
"USC00018323",237.421052631579
"USC00018380",156.967741935484
"USC00018438",234.479452054795
"USC00018469",208.076712328767
"USC00018517",221.109589041096
"USC00018867",243.78904109589
"USC00018998",226.682191780822
"USC00020060",276.728767123288
"USC00020080",296.103174603175
"USC00020100",310.594520547945
"USC00020159",167.182965299685
"USC00020287",282.174927113703
"USC00020288",303.872928176796
"USC00020586",251.859598853868
"USC00020632",302.511428571429
"USC00020670",253.076219512195
"USC00020683",269.627397260274
"USC00020750",169.344537815126
"USC00020773",249.021917808219
"USC00020808",212.134246575342
"USC00020871",189.671140939597
"USC00020949",302.854794520548
"USC00020958",270.145205479452
"USC00021001",136.662011173184
"USC00021026",315.836111111111
"USC00021050",320.087671232877
"USC00021231",238.704109589041
"USC00021248",210.368421052632
"USC00021282",282.834710743802
"USC00021306",299.488700564972
"USC00021314",318.794520547945
"USC00021330",285.202739726027
"USC00021353",287.290410958904
"USC00021514",290.655487804878
"USC00021574",161.994236311239
"USC00021614",275.739726027397
"USC00021654",228.816239316239
"USC00021664",241.551532033426
"USC00021849",276.245179063361
"USC00021920",226.687671232877
"USC00022109",247.889518413598
"USC00022140",237.715068493151
"USC00022329",225.904580152672
"USC00022434",316.053072625698
"USC00022659",193.551724137931
"USC00022754",268.416438356164
"USC00022790",309.041208791209
"USC00022807",309.744505494506
"USC00023009",162.679452054795
"USC00023027",295.324175824176
"USC00023150",265.953296703297
"USC00023160",167.810169491525
"USC00023190",313.972602739726
"USC00023303",193.457534246575
"USC00023393",333.023952095808
"USC00023505",259.505747126437
"USC00023596",174.450704225352
"USC00023683",141.914835164835
"USC00023828",151.514880952381
"USC00023961",186.31338028169
"USC00024053",255.582417582418
"USC00024089",237.142465753425
"USC00024453",214.088397790055
"USC00024586",175.559829059829
"USC00024675",189.781512605042
"USC00024702",290.641095890411
"USC00024761",322.094444444444
"USC00024829",313.893150684932
"USC00024849",249.947945205479
"USC00024977",310.96694214876
"USC00024995",283.572222222222
"USC00025129",176.41095890411
"USC00025270",310.742465753425
"USC00025412",161.547945205479
"USC00025512",251.817663817664
"USC00025635",270.607142857143
"USC00025665",195.180821917808
"USC00025700",281.200892857143
"USC00025780",162.451704545455
"USC00025924",268.761643835616
"USC00026037",206.151428571429
"USC00026119",228.515068493151
"USC00026132",306.477777777778
"USC00026180",216.383561643836
"USC00026250",292.396166134185
"USC00026353",271.092814371257
"USC00026468",220.949579831933
"USC00026471",277.171270718232
"USC00026513",309.539156626506
"USC00026597",163.946268656716
"USC00026616",222.628169014085
"USC00026653",224.38904109589
"USC00026716",220.175
"USC00026796",208.446575342466
"USC00026840",276.043771043771
"USC00026865",310.035616438356
"USC00027281",281.158904109589
"USC00027370",323.224550898204
"USC00027390",273.917808219178
"USC00027435",213.671348314607
"USC00027462",291.917808219178
"USC00027480",274.690410958904
"USC00027488",213.79696969697
"USC00027560",274.221917808219
"USC00027593",244.460055096419
"USC00027619",262.288888888889
"USC00027625",260.94693877551
"USC00027708",238.569832402235
"USC00027716",222.170520231214
"USC00027855",196.109589041096
"USC00027880",252.614035087719
"USC00028012",213.085164835165
"USC00028018",202.238356164384
"USC00028112",295.123287671233
"USC00028162",205.586592178771
"USC00028214",301.668730650155
"USC00028329",180.383561643836
"USC00028348",257.831460674157
"USC00028396",313.98904109589
"USC00028468",204.531680440771
"USC00028499",302.744444444444
"USC00028516",296.148936170213
"USC00028619",254.947945205479
"USC00028641",216.8
"USC00028792",214.778082191781
"USC00028795",300.102564102564
"USC00028796",289.263157894737
"USC00028800",215.344444444444
"USC00028815",291.67397260274
"USC00028817",292.060273972603
