"code","prec1994"
"USC00010008",47.0684931506849
"USC00010063",47.3753424657534
"USC00010140",34.641095890411
"USC00010160",40.4
"USC00010178",38.6914600550964
"USC00010184",37.241095890411
"USC00010252",44.9534246575342
"USC00010369",42.0794520547945
"USC00010390",48.4109589041096
"USC00010402",41.6821917808219
"USC00010430",43.4238805970149
"USC00010440",38.3021978021978
"USC00010505",42.4794520547945
"USC00010583",36.9972602739726
"USC00010655",42.8328767123288
"USC00010764",44.9534246575342
"USC00010957",29.7868852459016
"USC00011080",55.7369863013699
"USC00011084",46.8416666666667
"USC00011099",56.7087912087912
"USC00011143",42.7013698630137
"USC00011178",46.5183673469388
"USC00011225",36.4119402985075
"USC00011288",36.5205479452055
"USC00011301",34.8493150684931
"USC00011324",41.6493150684932
"USC00011377",52.195530726257
"USC00011566",42.0084269662921
"USC00011620",41.1890410958904
"USC00011690",33.5068493150685
"USC00011694",40.3643835616438
"USC00011725",46.6438356164384
"USC00011803",51.8767123287671
"USC00011810",32.5643835616438
"USC00012096",40.5483870967742
"USC00012124",38.66
"USC00012172",42.2301369863014
"USC00012245",36.5753424657534
"USC00012577",49.813698630137
"USC00012632",36.7808219178082
"USC00012675",54.1184573002755
"USC00012730",44.1189801699717
"USC00012758",44.6712328767123
"USC00012813",41.9123287671233
"USC00012883",42.1013698630137
"USC00013105",53.25
"USC00013154",46.2203947368421
"USC00013160",39.7232876712329
"USC00013251",50.8849315068493
"USC00013271",37
"USC00013430",44.1575091575092
"USC00013511",41.7205479452055
"USC00013519",43.3506849315068
"USC00013573",48.1164179104478
"USC00013620",47.3207547169811
"USC00013645",44.6109589041096
"USC00013655",45.5013698630137
"USC00013761",48.5068493150685
"USC00013775",44.0246575342466
"USC00013816",39.0684931506849
"USC00013842",37.1491712707182
"USC00013899",47.8587570621469
"USC00013930",36.3150684931507
"USC00014080",39.8219178082192
"USC00014193",132.314285714286
"USC00014209",35.9867549668874
"USC00014226",46.8109589041096
"USC00014274",37.9561643835616
"USC00014431",51.5753424657534
"USC00014502",40.5074626865672
"USC00014619",47.378223495702
"USC00014798",31.9033149171271
"USC00015112",39.4328767123288
"USC00015121",36.9205479452055
"USC00015420",32.8328767123288
"USC00015435",33.9424657534247
