"code","temp1992"
"USC00010160",227.917808219178
"USC00010178",227.941504178273
"USC00010252",247.294444444444
"USC00010369",214.248633879781
"USC00010390",193.252054794521
"USC00010402",237.293768545994
"USC00010430",229.821596244131
"USC00010505",229.043715846995
"USC00010583",239.542699724518
"USC00010616",220.625
"USC00010655",212.040983606557
"USC00010764",235.707650273224
"USC00011080",253.427397260274
"USC00011084",231.35393258427
"USC00011099",206.769863013699
"USC00011301",235.409836065574
"USC00011324",231.144808743169
"USC00011566",232.256484149856
"USC00011620",239.03021978022
"USC00011694",224.133879781421
"USC00011725",234.521857923497
"USC00011803",237.647540983607
"USC00012172",233.673652694611
"USC00012245",249.066390041494
"USC00012675",234.082417582418
"USC00012730",234.02005730659
"USC00012758",234.308743169399
"USC00012813",247.081967213115
"USC00012840",197.179775280899
"USC00012883",227.095628415301
"USC00013105",238.375350140056
"USC00013154",219.59595959596
"USC00013160",230.633879781421
"USC00013251",236.290410958904
"USC00013511",243.81693989071
"USC00013519",248.123626373626
"USC00013573",212.516516516517
"USC00013620",205.311475409836
"USC00013645",227.631147540984
"USC00013761",243.997260273973
"USC00013775",215.704918032787
"USC00013816",234.33426183844
"USC00014193",249.131284916201
"USC00014226",219.655737704918
"USC00014798",234.539106145251
"USC00015121",227.734972677596
"USC00015140",235.053278688525
"USC00015439",232.838797814208
"USC00015635",218.314207650273
"USC00016121",208.217877094972
"USC00016129",228.046703296703
"USC00016478",222.912568306011
"USC00016988",247.425352112676
"USC00017020",223.056291390728
"USC00017025",242.170886075949
"USC00017131",210.060109289617
"USC00017157",219
"USC00017207",199.283746556474
"USC00017304",213.590659340659
"USC00017366",245.788059701493
"USC00017955",245.603636363636
"USC00017999",235.054945054945
"USC00018024",230.313725490196
"USC00018178",234.660273972603
"USC00018209",227.756830601093
"USC00018323",232.316666666667
"USC00018438",235.852459016393
"USC00018469",203.934426229508
"USC00018517",219.902506963788
"USC00018867",242.445355191257
"USC00018998",224.016393442623
"USC00020060",273.33606557377
"USC00020080",291.56746031746
"USC00020100",302.008196721311
"USC00020159",147.776504297994
"USC00020287",269.450617283951
"USC00020288",292.208219178082
"USC00020586",244.169863013699
"USC00020632",289.5
"USC00020670",242.956810631229
"USC00020672",266.013661202186
"USC00020683",259.049180327869
"USC00020750",156.640883977901
"USC00020773",273.040983606557
"USC00020775",177.942148760331
"USC00020808",194.076712328767
"USC00020871",176.744262295082
"USC00020949",296.01912568306
"USC00020958",250.267759562842
"USC00021001",128.521008403361
"USC00021026",306.873626373626
"USC00021050",309.955801104972
"USC00021169",251.518828451883
"USC00021231",227.745205479452
"USC00021248",191.814207650273
"USC00021282",274.184065934066
"USC00021306",299.350974930362
"USC00021314",303.66106442577
"USC00021330",276.934426229508
"USC00021353",280.532786885246
"USC00021514",285.107648725212
"USC00021574",154.385507246377
"USC00021614",258.520547945205
"USC00021654",223.323651452282
"USC00021664",226.332386363636
"USC00021849",259.440771349862
"USC00021920",198.453551912568
"USC00022109",240.372222222222
"USC00022140",224.562841530055
"USC00022329",203.756598240469
"USC00022434",308.169398907104
"USC00022659",260.601648351648
"USC00022754",253.196721311475
"USC00022790",304.98087431694
"USC00022807",299.284153005464
"USC00023009",152.813698630137
"USC00023027",286.03324099723
"USC00023150",254.016393442623
"USC00023160",149.141666666667
"USC00023190",306.959016393443
"USC00023303",170.115702479339
"USC00023393",316.967213114754
"USC00023505",257.521739130435
"USC00023596",164.495890410959
"USC00023683",133.516483516484
"USC00023828",139.673835125448
"USC00023961",172.853333333333
"USC00024053",227.885245901639
"USC00024089",216.368852459016
"USC00024453",203.131506849315
"USC00024586",176.799392097264
"USC00024645",233.155555555556
"USC00024675",175.549707602339
"USC00024686",169.285318559557
"USC00024702",284.584699453552
