"code","temp2000"
"USC00010160",239.672131147541
"USC00010178",265.008733624454
"USC00010252",264.320547945205
"USC00010369",223.477900552486
"USC00010390",218.508982035928
"USC00010402",261.369863013699
"USC00010425",242.385245901639
"USC00010505",241.457534246575
"USC00010583",254.504504504504
"USC00010616",272.574534161491
"USC00010655",227.811475409836
"USC00010764",248.726775956284
"USC00011080",257.482142857143
"USC00011084",255.358024691358
"USC00011099",218.665745856354
"USC00011189",272.429090909091
"USC00011301",257.352459016393
"USC00011324",242.953168044077
"USC00011566",266.14404432133
"USC00011620",259.251366120219
"USC00011694",237.428571428571
"USC00011725",252.404558404558
"USC00011803",245.803278688525
"USC00012096",222.131506849315
"USC00012172",242.469945355191
"USC00012209",225.460526315789
"USC00012245",244.724517906336
"USC00012675",255.325966850829
"USC00012730",252.648734177215
"USC00012737",124.148936170213
"USC00012758",259.505464480874
"USC00012813",260.731506849315
"USC00012883",243.68085106383
"USC00013105",265.432432432432
"USC00013154",232.176308539945
"USC00013160",243.122905027933
"USC00013251",252.03825136612
"USC00013511",250.144808743169
"USC00013519",257.120218579235
"USC00013573",221.602739726027
"USC00013575",236.322033898305
"USC00013620",222.77374301676
"USC00013645",243.505494505495
"USC00013761",266.561056105611
"USC00013775",224.302197802198
"USC00013816",247.662983425414
"USC00014193",258.706849315068
"USC00014226",223.02416918429
"USC00014502",247.794029850746
"USC00014798",267.597864768683
"USC00015121",251.139344262295
"USC00015439",248.687845303867
"USC00015553",248.349693251534
"USC00015635",233.83606557377
"USC00016000",232.628415300546
"USC00016121",233.370833333333
"USC00016129",242.540785498489
"USC00016478",242.546448087432
"USC00016988",262.533536585366
"USC00017025",245.488700564972
"USC00017131",225.732240437158
"USC00017157",240.480769230769
"USC00017207",208.560240963855
"USC00017304",225.622222222222
"USC00017366",251.808219178082
"USC00017955",232.83024691358
"USC00017999",236.736263736264
"USC00018024",235.513661202186
"USC00018178",254.830601092896
"USC00018209",239.415300546448
"USC00018323",250.737003058104
"USC00018380",255.198879551821
"USC00018438",247.409836065574
"USC00018469",211.032786885246
"USC00018517",247.759375
"USC00018862",254.803797468354
"USC00018867",261.021857923497
"USC00018998",234.628415300546
"USC00020060",287.829850746269
"USC00020080",302.071428571429
"USC00020100",316.008196721311
"USC00020159",175.276536312849
"USC00020287",289.011594202899
"USC00020288",301.857534246575
"USC00020586",256.542699724518
"USC00020632",316.943820224719
"USC00020670",225.993630573248
"USC00020672",283.287709497207
"USC00020678",166.871584699454
"USC00020683",275.779944289694
"USC00020750",179.019390581717
"USC00020775",227.891966759003
"USC00020808",213.460451977401
"USC00020871",204.904347826087
"USC00020949",310.161202185792
"USC00020958",292.905511811024
"USC00021001",158.195652173913
"USC00021026",337.388513513513
"USC00021050",323.27397260274
"USC00021231",243.213698630137
"USC00021248",215.035812672176
"USC00021282",279.127118644068
"USC00021306",265.892307692308
"USC00021314",319.290410958904
"USC00021330",286.16393442623
"USC00021353",291.052023121387
"USC00021514",298.948170731707
"USC00021574",209.923728813559
"USC00021614",285.319672131148
"USC00021654",249.915492957746
"USC00021664",243.374316939891
"USC00021849",284.654723127036
"USC00021920",219.524725274725
"USC00022109",245.215151515152
"USC00022140",244.191780821918
"USC00022434",248.912087912088
"USC00022527",215.576923076923
"USC00022754",275.613698630137
"USC00022790",327.129129129129
"USC00022807",317.202739726027
"USC00023009",165.391061452514
"USC00023027",301.620895522388
"USC00023150",275.181818181818
"USC00023160",175.923287671233
"USC00023190",308.80487804878
"USC00023303",198.623255813953
"USC00023393",319.372928176796
"USC00023505",262.501369863014
"USC00023596",182.027322404372
"USC00023668",292.039325842697
"USC00023683",148.496062992126
"USC00023828",178.192727272727
"USC00023961",203.092
"USC00024089",226.853025936599
"USC00024453",214.615384615385
"USC00024586",123.142857142857
"USC00024675",196.148148148148
"USC00024702",297.453551912568
"USC00024761",349.648550724638
"USC00024829",314.416438356164
"USC00024849",261.486187845304
"USC00024977",241.368421052632
"USC00025129",160.815450643777
"USC00025270",315.401639344262
"USC00025412",173.314207650273
"USC00025426",268.186721991701
"USC00025512",275.922857142857
"USC00025635",269.35261707989
"USC00025665",198.827777777778
"USC00025700",275.621951219512
"USC00025780",181.326470588235
"USC00025924",277.824175824176
"USC00026037",215.650887573964
"USC00026119",231.281337047354
"USC00026132",309.070224719101
"USC00026180",219.877049180328
"USC00026250",288.894736842105
"USC00026353",251.530054644809
"USC00026468",236.263736263736
"USC00026471",278.462603878116
"USC00026513",319.602409638554
"USC00026601",153.213114754098
"USC00026616",220.728291316527
"USC00026653",238.484641638225
"USC00026716",219.102409638554
"USC00026796",217.934065934066
"USC00026840",285.626062322946
"USC00026865",309.172131147541
"USC00027281",283.626373626374
"USC00027370",330.790378006873
"USC00027390",279.267759562842
"USC00027435",218.027700831025
"USC00027480",234.617486338798
"USC00027488",219.058659217877
"USC00027560",266.826865671642
"USC00027593",252.590163934426
"USC00027619",278.057347670251
"USC00027625",268.045454545455
"USC00027708",247.67955801105
"USC00027716",229.061111111111
"USC00027726",300.986394557823
"USC00027855",202.639344262295
"USC00027880",256.48087431694
"USC00028012",225.139344262295
"USC00028112",290.161202185792
"USC00028162",202.292011019284
